Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
18186	-1271.982	-1490.475	218.4934	1.583251	0.567945	0.432055	0.9679165
18192	-1271.358	-1489.158	217.8	1.358352	0.525365	0.474635	1.71231
18198	-1280.736	-1498.287	217.5512	1.25579	0.603973	0.396027	1.953978
18204	-1278.363	-1496.055	217.6918	1.169457	0.603973	0.396027	1.917443
18210	-1269.409	-1487.133	217.7246	1.188996	0.603172	0.396828	1.881906
18216	-1277.314	-1495.019	217.7046	1.208978	0.651186	0.348814	1.881906
18222	-1273.244	-1490.921	217.6774	1.475135	0.61335	0.38665	1.716386
18228	-1261.921	-1479.885	217.9637	1.302503	0.597637	0.402363	1.635415
18234	-1269.14	-1486.473	217.3325	1.044971	0.67464	0.32536	2.236246
18240	-1274.683	-1491.731	217.0482	1.307477	0.594951	0.405049	2.250235
18246	-1272.603	-1490.439	217.8354	1.144356	0.68324	0.31676	1.836657
18252	-1267.151	-1485.312	218.161	1.292256	0.629804	0.370196	1.498004
18258	-1267.507	-1485.528	218.0213	1.300357	0.726066	0.273934	1.595233
18264	-1275.587	-1493.866	218.2788	1.324568	0.630818	0.369182	1.383024
18270	-1273.193	-1491.302	218.1094	1.370788	0.579119	0.420881	1.477711
18276	-1279.673	-1498.088	218.4156	1.626	0.626167	0.373833	1.003487
18282	-1271.564	-1489.947	218.3822	1.709286	0.56426	0.43574	0.9524191
18288	-1278.861	-1497.314	218.4531	1.718545	0.56426	0.43574	0.8631765
18294	-1264.868	-1483.346	218.4782	1.564784	0.662613	0.337387	1.002114
18300	-1268.051	-1486.518	218.4664	1.723279	0.592824	0.407176	0.8413178
18306	-1278.641	-1496.965	218.3237	1.574817	0.714687	0.285313	1.137888
18312	-1270.262	-1488.6	218.3379	1.467966	0.631303	0.368697	1.218362
18318	-1274.037	-1492.478	218.4416	1.565915	0.658787	0.341213	1.03697
18324	-1264.602	-1482.988	218.3857	1.649434	0.602031	0.397969	1.009903
18330	-1280.555	-1498.966	218.411	1.607452	0.602031	0.397969	1.026364
18336	-1286.294	-1504.725	218.4316	1.729727	0.694755	0.305245	0.8753138
18342	-1290.422	-1508.903	218.4817	1.505313	0.596579	0.403421	1.056536
18348	-1282.559	-1501.015	218.4564	1.530626	0.68589	0.31411	1.056536
18354	-1279.848	-1498.005	218.1564	1.528777	0.610193	0.389807	1.318018
18360	-1287.701	-1506.119	218.4177	1.583968	0.675152	0.324848	1.042533
18366	-1267.281	-1485.585	218.3041	1.418101	0.618178	0.381822	1.288039
18372	-1263.288	-1481.165	217.8767	1.218547	0.664358	0.335642	1.756669
18378	-1268.601	-1486.006	217.4045	1.22658	0.656006	0.343994	2.07105
18384	-1275.536	-1493.92	218.3832	1.344186	0.623008	0.376992	1.283748
18390	-1272.973	-1491.092	218.1185	1.42007	0.560421	0.439579	1.433233
18396	-1279.482	-1497.489	218.0066	1.337554	0.612396	0.387604	1.578861
18402	-1281.477	-1499.546	218.0693	1.368863	0.568386	0.431614	1.509267
18408	-1280.188	-1497.999	217.8116	1.112145	0.546181	0.453819	1.874997
18414	-1279.052	-1496.746	217.6946	1.116163	0.672711	0.327289	1.951438
18420	-1267.239	-1484.861	217.622	1.188814	0.714149	0.285851	1.951438
18426	-1266.621	-1483.6	216.9785	0.9442113	0.537483	0.462517	2.524149
18432	-1273.672	-1490.514	216.8413	1.011494	0.61233	0.38767	2.567667
18438	-1271.792	-1489.45	217.6583	1.180977	0.557951	0.442049	1.932242
18444	-1269.194	-1487.24	218.0456	1.25433	0.688419	0.311581	1.611063
18450	-1261.838	-1479.599	217.7604	1.321218	0.575581	0.424419	1.76617
18456	-1260.303	-1478.311	218.0087	1.155637	0.660496	0.339504	1.708093
18462	-1271.574	-1488.306	216.732	1.08346	0.544195	0.455805	2.590822
18468	-1277.904	-1495.801	217.8976	1.116404	0.544195	0.455805	1.81307
18474	-1273.382	-1490.738	217.3555	1.154785	0.64553	0.35447	2.150215
18480	-1276.742	-1493.547	216.8051	1.054433	0.656792	0.343208	2.563466
18486	-1274.349	-1491.138	216.7891	1.056822	0.632952	0.367048	2.571929
18492	-1281.245	-1498.21	216.9647	1.039059	0.536467	0.463533	2.473469
18498	-1270.423	-1487.562	217.1392	1.179365	0.632544	0.367456	2.274088
18504	-1284.339	-1501.784	217.4449	1.150346	0.632604	0.367396	2.094621
18510	-1286.375	-1504.584	218.2087	2.133806	0.52908	0.47092	0.4342581
18516	-1280.016	-1498.343	218.3271	2.024824	0.594869	0.405131	0.499118
18522	-1268.919	-1486.494	217.575	1.008546	0.630943	0.369057	2.102316
18528	-1264.288	-1480.585	216.2971	1.030247	0.650612	0.349388	2.889436
18534	-1267.614	-1483.895	216.2813	1.046016	0.628277	0.371723	2.889436
18540	-1273.562	-1489.501	215.9395	0.9680504	0.552257	0.447743	3.141093
18546	-1278.828	-1496.027	217.1988	1.039029	0.613813	0.386187	2.325656
18552	-1288.559	-1504.708	216.1485	1.09372	0.699851	0.300149	2.940801
18558	-1269.521	-1485.893	216.3716	0.870599	0.660763	0.339237	2.940801
18564	-1262.21	-1479.334	217.1237	1.129463	0.631003	0.368997	2.315905
18570	-1253.598	-1471.216	217.6183	1.261876	0.608012	0.391988	1.904587
18576	-1260.697	-1478.66	217.9637	1.105236	0.604207	0.395793	1.774999
18582	-1270.427	-1487.342	216.9156	0.9089408	0.604207	0.395793	2.585165
18588	-1262.817	-1478.64	215.8234	0.8070968	0.5849	0.4151	3.305027
18594	-1263.297	-1478.82	215.523	0.8697037	0.632311	0.367689	3.444588
18600	-1266.118	-1482.849	216.731	1.08713	0.608737	0.391263	2.589156
18606	-1251.849	-1469.477	217.6278	1.21395	0.631182	0.368818	1.93057
18612	-1264.563	-1481.841	217.2781	1.255394	0.592333	0.407667	2.135071
18618	-1272.779	-1490.692	217.9125	1.527707	0.592333	0.407667	1.507802
18624	-1264.485	-1482.803	218.3189	1.519329	0.63714	0.36286	1.190758
18630	-1267.066	-1485.304	218.2371	1.601096	0.559456	0.440544	1.190758
18636	-1268.145	-1486.148	218.0034	1.306863	0.652369	0.347631	1.603541
18642	-1266.178	-1483.635	217.4568	1.279879	0.652369	0.347631	2.001061
18648	-1262.437	-1480.235	217.7986	1.149328	0.548949	0.451051	1.858483
18654	-1256.889	-1475.065	218.1758	1.378861	0.65104	0.34896	1.42087
18660	-1276.481	-1494.759	218.2777	1.532226	0.65104	0.34896	1.214981
18666	-1273.739	-1492.278	218.5393	1.399004	0.522701	0.477299	1.101994
18672	-1275.048	-1493.499	218.4505	1.558543	0.658323	0.341677	1.035498
18678	-1265.067	-1483.268	218.201	1.565963	0.586328	0.413672	1.251125
18684	-1275.999	-1494.186	218.1874	1.367927	0.676728	0.323272	1.420362
18690	-1277.479	-1495.462	217.9831	1.14526	0.599555	0.400445	1.733446
18696	-1279.974	-1498.13	218.1558	1.193634	0.757618	0.242382	1.574946
18702	-1274.917	-1492.948	218.0314	1.31791	0.542579	0.457421	1.57505
18708	-1285.871	-1503.912	218.041	1.178565	0.596949	0.403051	1.668844
18714	-1277.814	-1496.152	218.3386	1.335554	0.596949	0.403051	1.326931
18720	-1277.622	-1495.846	218.2239	1.229026	0.596949	0.403051	1.498258
18726	-1282.373	-1500.026	217.6531	1.24199	0.584417	0.415583	1.89452
18732	-1288.674	-1506.708	218.0342	1.397454	0.651273	0.348727	1.514167
18738	-1281.503	-1499.443	217.9404	1.397454	0.601062	0.398938	1.583448
18744	-1274.308	-1492.47	218.1623	1.421858	0.629192	0.370808	1.398033
18750	-1282.746	-1500.471	217.7246	1.51751	0.568817	0.431183	1.652726
18756	-1276.131	-1494.554	218.4226	1.678586	0.568817	0.431183	0.9422072
18762	-1285.659	-1503.929	218.2699	1.587131	0.646365	0.353635	1.17442
18768	-1272.618	-1490.985	218.3671	1.596472	0.630406	0.369594	1.078647
18774	-1292.578	-1510.842	218.2639	1.604789	0.571579	0.428421	1.164236
18780	-1275.31	-1493.451	218.1411	1.629476	0.545809	0.454191	1.248069
18786	-1278.845	-1497.289	218.4441	1.6085	0.590887	0.409113	0.992505
18792	-1277.081	-1495.496	218.4147	1.637863	0.49582	0.50418	0.992505
18798	-1281.71	-1499.912	218.2021	1.412131	0.650201	0.349799	1.374473
18804	-1273.387	-1491.653	218.2666	1.478747	0.549348	0.450652	1.26898
18810	-1284.508	-1502.262	217.7537	0.9821045	0.682788	0.317212	2.001659
18816	-1282.037	-1499.48	217.4431	1.143175	0.688642	0.311358	2.100522
18822	-1275.777	-1492.84	217.0626	0.9649646	0.566686	0.433314	2.458543
18828	-1263.588	-1481.155	217.5674	1.18391	0.66231	0.33769	1.991292
18834	-1257.783	-1475.337	217.5542	1.197082	0.645747	0.354253	1.991292
18840	-1276.022	-1493.033	217.0112	1.138718	0.641951	0.358049	2.38145
18846	-1267.855	-1484.464	216.6084	0.879546	0.591606	0.408394	2.791941
18852	-1272.357	-1488.853	216.4963	0.9646583	0.591386	0.408614	2.808399
18858	-1265.363	-1482.978	217.6153	1.040198	0.618189	0.381811	2.054934
18864	-1277.828	-1495.767	217.9395	1.189864	0.610829	0.389171	1.732711
18870	-1274.9	-1492.457	217.557	1.139199	0.597737	0.402263	2.02796
18876	-1275.352	-1492.699	217.3478	1.193602	0.596586	0.403414	2.129928
18882	-1265.434	-1483.87	218.4362	1.812067	0.577125	0.422875	0.7635565
18888	-1268.352	-1486.73	218.378	1.830369	0.659576	0.340424	0.817813
18894	-1263.124	-1481.603	218.4788	1.685578	0.659576	0.340424	0.8717467
18900	-1269.844	-1488.203	218.3594	1.67612	0.623647	0.376353	1.009588
18906	-1274.335	-1492.72	218.3845	1.469023	0.623647	0.376353	1.177459
18912	-1270.235	-1488.706	218.4704	1.58866	0.609206	0.390794	0.9859473
18918	-1281.312	-1499.49	218.1781	1.686509	0.585277	0.414723	1.167801
18924	-1271.919	-1490.21	218.291	1.673679	0.646051	0.353949	1.077575
18930	-1289.788	-1508.225	218.4375	1.556183	0.572087	0.427913	1.050221
18936	-1288.698	-1506.862	218.1645	1.486488	0.572087	0.427913	1.345439
18942	-1277.981	-1496.122	218.1406	1.435708	0.572087	0.427913	1.404118
18948	-1285.664	-1504.011	218.3476	1.389844	0.673726	0.326274	1.275477
18954	-1264.608	-1482.878	218.2697	1.467783	0.584072	0.415928	1.275477
18960	-1282.968	-1500.022	217.0538	1.159811	0.617818	0.382182	2.341088
18966	-1265.425	-1483.474	218.0494	1.263237	0.617818	0.382182	1.601805
18972	-1265.289	-1483.428	218.1396	1.329807	0.617818	0.382182	1.485875
18978	-1275.497	-1493.349	217.8515	1.315192	0.553151	0.446849	1.70639
18984	-1261.63	-1479.015	217.3846	1.169852	0.564762	0.435238	2.121388
18990	-1268.471	-1486.045	217.5738	0.9806102	0.631082	0.368918	2.121388
18996	-1262.337	-1479.119	216.782	1.031718	0.667317	0.332683	2.591892
19002	-1271.482	-1488.646	217.1638	1.186242	0.555789	0.444211	2.253864
19008	-1275.417	-1493.285	217.8674	1.158221	0.681983	0.318017	1.805058
19014	-1259.554	-1477.205	217.6514	1.158221	0.625187	0.374813	1.952247
19020	-1270.335	-1487.331	216.9964	1.094088	0.640707	0.359293	2.419007
19026	-1269.672	-1486.498	216.8265	1.004312	0.594793	0.405207	2.581316
19032	-1272.684	-1489.848	217.1643	1.008101	0.626319	0.373681	2.36723
19038	-1274.123	-1490.703	216.5796	0.9268536	0.661501	0.338499	2.780668
19044	-1275.714	-1491.565	215.8512	0.8295174	0.627161	0.372839	3.275455
19050	-1281.634	-1498.499	216.8653	0.9741065	0.581351	0.418649	2.575992
19056	-1290.504	-1507.159	216.6553	0.8914245	0.722829	0.277171	2.756087
19062	-1273.528	-1490.476	216.9482	1.172647	0.588791	0.411209	2.399867
19068	-1258.735	-1476.669	217.9332	1.233247	0.569442	0.430558	1.706613
19074	-1268.384	-1486.33	217.9459	1.243472	0.622995	0.377005	1.690343
19080	-1271.582	-1488.962	217.3797	1.037808	0.641426	0.358574	2.210399
19086	-1266.43	-1484.413	217.9828	1.231247	0.616586	0.383414	1.672804
19092	-1263.604	-1481.476	217.8728	1.341227	0.616586	0.383414	1.672804
19098	-1272.781	-1490.718	217.9372	1.327213	0.593776	0.406224	1.636715
19104	-1267.357	-1485.498	218.1406	1.286855	0.688818	0.311182	1.517332
19110	-1270.755	-1488.401	217.6462	1.273101	0.560015	0.439985	1.877987
19116	-1276.186	-1492.746	216.5601	1.114328	0.6846	0.3154	2.677857
19122	-1279.607	-1496.803	217.1956	0.9860026	0.593903	0.406097	2.361363
19128	-1271.532	-1489.919	218.3878	1.351046	0.635628	0.364372	1.27436
19134	-1273.455	-1491.685	218.2303	1.420454	0.602895	0.397105	1.345585
19140	-1269.752	-1488.037	218.2852	1.31789	0.626413	0.373587	1.383233
19146	-1277.883	-1496.225	218.3424	1.552639	0.569136	0.430864	1.141003
19152	-1283.906	-1501.761	217.8549	1.436672	0.608631	0.391369	1.61707
19158	-1283.116	-1500.72	217.6036	1.205154	0.645283	0.354717	1.952789
19164	-1275.092	-1492.334	217.2422	1.128688	0.645283	0.354717	2.240478
19170	-1277.003	-1494.278	217.2754	1.086572	0.569651	0.430349	2.246165
19176	-1281.587	-1498.327	216.7405	1.062711	0.513971	0.486029	2.598397
19182	-1273.373	-1490.243	216.8696	1.108339	0.549878	0.450122	2.489635
19188	-1274.162	-1491.016	216.8534	1.053574	0.616353	0.383647	2.533991
19194	-1270.64	-1487.49	216.8503	1.056622	0.599163	0.400837	2.533991
19200	-1271.608	-1488.618	217.01	1.071996	0.599163	0.400837	2.42437
19206	-1278.078	-1495.617	217.5391	1.212996	0.667324	0.332676	1.990763
19212	-1281.044	-1498.579	217.5347	1.217415	0.557653	0.442347	1.990763
19218	-1284.019	-1502.097	218.0783	1.379695	0.622679	0.377321	1.494469
19224	-1290.621	-1508.663	218.042	1.248707	0.614166	0.385834	1.617741
19230	-1275.322	-1493.397	218.0752	1.215488	0.673973	0.326027	1.617741
19236	-1274.935	-1493.07	218.1346	1.454703	0.595737	0.404263	1.394014
19242	-1281.605	-1499.775	218.1702	1.419087	0.616533	0.383467	1.394014
19248	-1294.538	-1512.504	217.9665	1.622792	0.556439	0.443561	1.394014
19254	-1264.403	-1482.297	217.894	1.436136	0.556213	0.443787	1.589048
19260	-1274.054	-1492.186	218.1317	1.436136	0.544758	0.455242	1.410686
19266	-1281.346	-1499.515	218.1691	1.436136	0.583673	0.416327	1.381506
19272	-1276.276	-1494.71	218.4334	1.758783	0.565185	0.434815	0.8382583
19278	-1267.456	-1485.885	218.4289	1.876965	0.598659	0.401341	0.6675201
19284	-1279.774	-1498.029	218.2558	2.09049	0.624832	0.375168	0.5550526
19290	-1276.338	-1494.559	218.2216	2.121596	0.658476	0.341524	0.4367925
19296	-1274.646	-1492.857	218.2113	2.121596	0.658476	0.341524	0.4086603
19302	-1282.326	-1500.546	218.2201	2.121596	0.663427	0.336573	0.4316085
19308	-1279.84	-1498.06	218.2201	2.121596	0.712428	0.287572	0.4316085
19314	-1298.438	-1517.026	218.5875	1.743121	0.640372	0.359628	0.6105766
19320	-1283.448	-1501.862	218.4137	1.91689	0.651209	0.348791	0.6105766
19326	-1276.936	-1495.307	218.3707	1.978958	0.651209	0.348791	0.5351776
19332	-1272.242	-1490.61	218.3684	1.781397	0.60241	0.39759	0.8886297
19338	-1274.949	-1493.261	218.312	1.774719	0.60241	0.39759	0.957487
19344	-1275.579	-1494.066	218.4872	1.69417	0.716812	0.283188	0.8515395
19350	-1273.511	-1491.993	218.4822	1.704773	0.589899	0.410101	0.8446155
19356	-1273.471	-1491.91	218.4384	1.626083	0.589899	0.410101	0.9804154
19362	-1276.285	-1494.406	218.1204	1.675086	0.556429	0.443571	1.227217
19368	-1273.977	-1492.219	218.242	1.623558	0.683051	0.316949	1.166964
19374	-1270.16	-1488.647	218.4871	1.533377	0.556223	0.443777	1.024378
19380	-1272.224	-1490.684	218.4599	1.601813	0.666235	0.333765	0.9833036
19386	-1279.936	-1498.095	218.1592	1.361019	0.663293	0.336707	1.447297
19392	-1263.858	-1482.047	218.1888	1.46219	0.656396	0.343604	1.345458
19398	-1275.039	-1493.152	218.1132	1.689116	0.690541	0.309459	1.221377
19404	-1268.55	-1486.732	218.1819	1.274083	0.690541	0.309459	1.49595
19410	-1268.798	-1486.774	217.9762	1.342605	0.690541	0.309459	1.597358
19416	-1270.824	-1488.483	217.6588	1.185981	0.714722	0.285278	1.928541
19422	-1271.914	-1489.733	217.8184	1.3225	0.662356	0.337644	1.724609
19428	-1283.606	-1500.908	217.3019	1.286245	0.682562	0.317438	2.099318
19434	-1284.206	-1502.124	217.9187	1.544202	0.569855	0.430145	1.49077
19440	-1285.561	-1502.957	217.3961	1.067297	0.680335	0.319665	2.180695
19446	-1279.289	-1496.612	217.323	0.9748025	0.698253	0.301747	2.28734
19452	-1279.527	-1496.375	216.848	0.971908	0.635171	0.364829	2.588071
19458	-1275.834	-1493.681	217.8464	1.147123	0.697015	0.302985	1.827197
19464	-1264.581	-1481.351	216.7696	0.9195855	0.62842	0.37158	2.668788
19470	-1275.647	-1490.779	215.1315	0.7992235	0.637367	0.362633	3.713146
19476	-1273.462	-1489.65	216.1878	0.8428789	0.702762	0.297238	3.067679
19482	-1274.909	-1492.055	217.1462	0.8946088	0.623086	0.376914	2.450259
19488	-1259.202	-1476.753	217.5504	1.049289	0.678665	0.321335	2.0917
19494	-1265.173	-1482.609	217.4363	1.149251	0.671586	0.328414	2.101015
19500	-1265.379	-1483.038	217.66	1.250341	0.662923	0.337077	1.884127
19506	-1273.7	-1491.633	217.9329	1.352573	0.646365	0.353635	1.621522
19512	-1271.295	-1489.553	218.2572	1.419558	0.649465	0.350535	1.324857
19518	-1281.009	-1499.383	218.3745	1.337718	0.668477	0.331523	1.296157
19524	-1286.709	-1504.547	217.8386	1.27722	0.772055	0.227945	1.742201
19530	-1265.417	-1483.131	217.714	1.079484	0.627545	0.372455	1.963048
19536	-1289.093	-1506.493	217.3997	1.163723	0.630286	0.369714	2.115476
19542	-1277.926	-1495.562	217.6358	1.277144	0.630286	0.369714	1.882372
19548	-1285.317	-1502.941	217.624	1.333478	0.617608	0.382392	1.851929
19554	-1296.362	-1514.308	217.9465	1.299005	0.596457	0.403543	1.65026
19560	-1273.768	-1492.262	218.4941	1.595986	0.66492	0.33508	0.953952
19566	-1271.552	-1489.677	218.1255	1.319517	0.727135	0.272865	1.504206
19572	-1270.838	-1488.751	217.9136	1.22932	0.622556	0.377444	1.723201
19578	-1270.049	-1488.401	218.3526	1.415141	0.622556	0.377444	1.250468
19584	-1269.027	-1487.436	218.4088	1.358917	0.627828	0.372172	1.250468
19590	-1272.447	-1490.539	218.0924	1.489639	0.546092	0.453908	1.399653
19596	-1271.267	-1489.6	218.3335	1.43198	0.546092	0.453908	1.252312
19602	-1266.509	-1484.756	218.2478	1.455856	0.575574	0.424426	1.303089
19608	-1274.635	-1493.127	218.492	1.549637	0.612316	0.387684	1.003488
19614	-1273.631	-1491.044	217.4128	1.171068	0.617481	0.382519	2.102074
19620	-1264.66	-1482.436	217.7762	1.139883	0.539553	0.460447	1.880238
19626	-1260.036	-1477.375	217.3391	1.168874	0.539553	0.460447	2.151723
19632	-1266.129	-1483.466	217.3364	1.248119	0.651172	0.348828	2.101677
19638	-1272.795	-1490.634	217.8385	1.358466	0.614698	0.385302	1.684956
19644	-1264.152	-1481.631	217.4789	1.367144	0.614698	0.385302	1.927689
19650	-1265.406	-1483.213	217.8063	1.279388	0.617232	0.382768	1.763326
19656	-1266.616	-1484.279	217.6629	1.011918	0.73535	0.26465	2.042161
19662	-1258.975	-1476.091	217.1161	0.9906927	0.596094	0.403906	2.408736
19668	-1261.896	-1478.007	216.1109	0.9502378	0.584385	0.415615	3.04949
19674	-1268.811	-1484.935	216.1233	0.8785853	0.611145	0.388855	3.084899
19680	-1260.09	-1476.613	216.523	0.8235743	0.659379	0.340621	2.877799
19686	-1262.476	-1479.086	216.6094	0.8046634	0.582746	0.417254	2.836897
19692	-1273.866	-1490.605	216.7393	0.9166904	0.665403	0.334597	2.689197
19698	-1258.216	-1475.199	216.9831	1.050857	0.689961	0.310039	2.454571
19704	-1263.258	-1479.361	216.1031	0.858563	0.705628	0.294372	3.108859
19710	-1264.926	-1480.807	215.8813	1.022178	0.686163	0.313837	3.143504
19716	-1262.638	-1479.412	216.7735	1.104519	0.68046	0.31954	2.551969
19722	-1267.505	-1484.219	216.7139	1.101643	0.68046	0.31954	2.590768
19728	-1266.485	-1484.335	217.8497	1.181608	0.509581	0.490419	1.801137
19734	-1267.893	-1485.616	217.7229	1.020611	0.705155	0.294845	1.996481
19740	-1258.687	-1475.764	217.0769	1.045247	0.557371	0.442629	2.399011
19746	-1269.189	-1486.703	217.5147	1.203081	0.601971	0.398029	2.013653
19752	-1260.711	-1478.841	218.1302	1.418865	0.603148	0.396852	1.425148
19758	-1271.945	-1490.352	218.4069	1.362792	0.554983	0.445017	1.2488
19764	-1278.427	-1495.654	217.2265	1.357711	0.65202	0.34798	2.101847
19770	-1279.396	-1497.593	218.1967	1.331702	0.634229	0.365771	1.441041
19776	-1272.304	-1490.547	218.2424	1.286044	0.709383	0.290617	1.441041
19782	-1282.685	-1500.259	217.5742	1.174976	0.589261	0.410739	1.992693
19788	-1271.827	-1489.454	217.6269	1.234496	0.59868	0.40132	1.917304
19794	-1263.646	-1481.181	217.5347	1.249424	0.587648	0.412352	1.969318
19800	-1270.576	-1488.601	218.0256	1.522232	0.625231	0.374769	1.426113
19806	-1275.651	-1493.118	217.4664	1.166918	0.594225	0.405775	2.069543
19812	-1277.582	-1495.069	217.4873	1.146071	0.671895	0.328105	2.069543
19818	-1278.994	-1496.013	217.0191	1.035335	0.671895	0.328105	2.441694
19824	-1275.335	-1492.954	217.6189	1.164579	0.671895	0.328105	1.96975
19830	-1278.211	-1495.859	217.6482	1.242638	0.671895	0.328105	1.897399
19836	-1271.178	-1487.524	216.3456	0.9748395	0.678344	0.321656	2.893565
19842	-1273.324	-1489.879	216.5547	0.7658243	0.685086	0.314914	2.893565
19848	-1265.684	-1482.499	216.8152	0.923394	0.611593	0.388407	2.638336
19854	-1288.33	-1504.936	216.6064	0.9119956	0.658953	0.341047	2.77343
19860	-1278.83	-1495.721	216.891	1.052133	0.493863	0.506137	2.511415
19866	-1289.553	-1506.575	217.0213	1.025871	0.657476	0.342524	2.446282
19872	-1289.918	-1506.839	216.9215	1.044806	0.604413	0.395587	2.496911
19878	-1278.853	-1495.64	216.7872	1.08136	0.622323	0.377677	2.557897
19884	-1282.549	-1499.173	216.6237	1.022699	0.525556	0.474444	2.695047
19890	-1271.182	-1488.047	216.8645	0.8577096	0.603096	0.396904	2.648414
19896	-1282.99	-1499.828	216.838	0.8842586	0.603096	0.396904	2.648414
19902	-1280.648	-1497.519	216.8709	1.050707	0.603096	0.396904	2.524827
19908	-1268.574	-1485.417	216.8424	0.9297662	0.666374	0.333626	2.617603
19914	-1270.117	-1487.006	216.8894	0.8827357	0.666374	0.333626	2.617603
19920	-1267.775	-1483.955	216.1796	0.83999	0.685591	0.314409	3.074277
19926	-1272.931	-1489.973	217.0425	1.066967	0.561403	0.438597	2.406997
19932	-1278.378	-1495.361	216.9825	1.167591	0.576168	0.423832	2.381368
