Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
2022	-1299.555	-1517.929	218.3737	1.943291	0.627729	0.372271	0.6442368
2028	-1295.031	-1513.471	218.4403	1.786503	0.643309	0.356691	0.7935539
2034	-1276.911	-1494.466	217.5553	1.239085	0.990945	0.00905509	1.962497
2040	-1275.55	-1492.465	216.9146	1.265164	0.988032	0.011968	2.362577
2046	-1275.128	-1492.967	217.8388	1.27867	0.991802	0.0081984	1.741111
2052	-1262.743	-1479.852	217.1094	1.289615	0.996325	0.00367452	2.222333
2058	-1275.884	-1493.841	217.9569	1.289615	0.986765	0.0132347	1.649589
2064	-1281.196	-1498.293	217.0971	1.018475	0.983279	0.0167214	2.403148
2070	-1277.424	-1494.193	216.7694	1.084163	0.967995	0.032005	2.567184
2076	-1266.86	-1483.443	216.5829	1.062082	0.979512	0.0204878	2.695972
2082	-1268.649	-1485.802	217.1527	1.179747	0.960465	0.0395351	2.265143
2088	-1272.589	-1489.14	216.5515	1.040177	0.976072	0.0239279	2.728638
2094	-1264.624	-1481.551	216.9272	1.19051	0.983628	0.0163724	2.401843
2100	-1268.628	-1486.526	217.8981	1.300559	0.962243	0.0377574	1.68373
2106	-1273.405	-1491.377	217.972	1.339313	0.973494	0.0265061	1.602751
2112	-1271.364	-1489.616	218.2519	1.538606	0.973494	0.0265061	1.23135
2118	-1259.416	-1477.593	218.1771	1.515665	0.993395	0.00660525	1.311951
2124	-1269.222	-1487.341	218.1186	1.629841	0.986824	0.0131765	1.266456
2130	-1264.094	-1482.533	218.4386	1.617472	0.987026	0.0129743	0.9890334
2136	-1258.181	-1476.52	218.3391	1.716905	0.984304	0.0156962	0.9890334
2142	-1267.85	-1486.135	218.2859	2.016696	0.987409	0.0125909	0.6740494
2148	-1264.837	-1483.265	218.4278	1.88233	0.988894	0.0111064	0.6588925
2154	-1265.616	-1484.033	218.4169	1.894352	0.99602	0.00398022	0.6565854
2160	-1265.28	-1483.658	218.3782	1.953751	0.996464	0.00353625	0.6067194
2166	-1267.232	-1485.63	218.3981	1.953751	0.996464	0.00353625	0.5080334
2172	-1268.104	-1486.497	218.3938	1.953751	0.997112	0.0028878	0.548652
2178	-1274.61	-1492.975	218.3643	1.981418	0.996512	0.0034882	0.5580562
2184	-1268.8	-1487.152	218.3518	1.981418	0.998471	0.00152923	0.6033134
2190	-1265.345	-1483.768	218.4227	1.927287	0.999276	0.000724268	0.5326031
2196	-1254.6	-1473.058	218.4577	1.861073	0.99853	0.00146987	0.640091
2202	-1261.192	-1479.575	218.3828	1.91103	0.98882	0.0111799	0.6903524
2208	-1256.454	-1474.897	218.443	1.55067	0.995647	0.00435286	1.050233
2214	-1257.221	-1475.403	218.1819	1.572908	0.981414	0.0185856	1.261154
2220	-1261.989	-1480.234	218.2446	1.458474	0.973923	0.0260767	1.303567
2226	-1259.254	-1477.54	218.2858	1.60398	0.96461	0.0353901	1.145646
2232	-1260.008	-1478.293	218.2851	1.39412	0.96461	0.0353901	1.32284
2238	-1259.731	-1477.512	217.7806	1.218562	0.98704	0.0129596	1.823306
2244	-1264.442	-1482.246	217.8039	1.264072	0.993303	0.00669689	1.775658
2250	-1268.371	-1486.09	217.7188	1.476208	0.992612	0.00738806	1.686304
2256	-1268.006	-1485.9	217.8932	1.375186	0.992612	0.00738806	1.633799
2262	-1290.356	-1507.999	217.6424	1.503488	0.692676	0.307324	1.721126
2268	-1284.588	-1502.905	218.3169	1.304051	0.555774	0.444226	1.369224
2274	-1280.189	-1498.29	218.1012	1.457164	0.624652	0.375348	1.417985
2280	-1274.663	-1492.657	217.9935	1.264207	0.988467	0.0115332	1.641552
2286	-1274.037	-1492.158	218.1216	1.427161	0.990136	0.00986374	1.425382
2292	-1275.951	-1494.393	218.4417	1.540661	0.990443	0.00955683	1.060991
2298	-1275.261	-1493.484	218.2225	1.574806	0.993946	0.00605377	1.225679
2304	-1266.517	-1484.746	218.2296	1.43472	0.990678	0.00932168	1.334809
2310	-1273.586	-1491.318	217.7316	1.438791	0.988204	0.0117964	1.70379
2316	-1269.374	-1487.343	217.9687	1.402204	0.988204	0.0117964	1.5592
2322	-1274.398	-1492.031	217.6329	1.293033	0.973465	0.0265353	1.873497
2328	-1263.869	-1481.634	217.7654	1.277603	0.969682	0.030318	1.792989
2334	-1259.705	-1476.466	216.7606	1.06212	0.987868	0.0121317	2.586344
2340	-1266.32	-1482.742	216.4216	1.047405	0.994547	0.00545268	2.803477
2346	-1256.625	-1473.315	216.6899	1.15109	0.98864	0.0113603	2.574984
2352	-1262.711	-1478.705	215.9949	0.9266839	0.978634	0.0213656	3.132735
2358	-1252.112	-1468.107	215.9947	1.025116	0.978589	0.021411	3.074153
2364	-1257.996	-1473.584	215.5888	1.077734	0.958516	0.0414844	3.283813
2370	-1257.443	-1473.497	216.0545	1.035058	0.976862	0.0231384	3.032445
2376	-1268.853	-1485.86	217.0074	1.177523	0.968457	0.0315433	2.359295
2382	-1275.261	-1492.745	217.4846	1.38833	0.964699	0.0353015	1.90951
2388	-1273.679	-1491.392	217.7134	1.216191	0.978321	0.0216793	1.870982
2394	-1271.4	-1488.441	217.0413	1.216191	0.978321	0.0216793	2.313122
2400	-1261.877	-1479.06	217.1826	1.154722	0.999456	0.000544444	2.262049
2406	-1266.593	-1483.241	216.6489	1.200835	0.999591	0.000408771	2.569592
2412	-1267.912	-1484.781	216.8695	1.077571	0.999591	0.000408771	2.508931
2418	-1267.801	-1484.36	216.559	1.168654	0.999393	0.00060666	2.645108
2424	-1262.759	-1480.02	217.2611	1.217066	0.998785	0.00121512	2.171062
2430	-1269.985	-1486.734	216.7487	1.18592	0.996831	0.00316946	2.516703
2436	-1272.621	-1489.62	216.9994	1.106531	0.992617	0.00738319	2.409252
2442	-1274.797	-1492.043	217.2452	1.164987	0.989871	0.0101291	2.215152
2448	-1268.249	-1485.168	216.919	1.164987	0.985396	0.0146036	2.423104
2454	-1259.182	-1476.042	216.8604	1.297485	0.982292	0.0177077	2.376438
2460	-1273.161	-1490.735	217.5741	1.320449	0.581938	0.418062	1.894834
2466	-1282.148	-1499.816	217.6681	1.280049	0.598052	0.401948	1.858342
2472	-1267.993	-1486.261	218.2674	1.451661	0.700299	0.299701	1.290594
2478	-1260.71	-1479.06	218.3507	1.42585	0.622259	0.377741	1.243111
2484	-1270.601	-1488.81	218.2085	1.567999	0.653003	0.346997	1.243111
2490	-1272.141	-1490.45	218.3092	1.655168	0.653003	0.346997	1.07784
2496	-1279.821	-1498.318	218.4977	1.572786	0.584239	0.415761	0.974286
2502	-1284.217	-1499.819	215.6016	1.041072	0.993636	0.00636404	3.29788
2508	-1271.572	-1488.377	216.8046	1.005874	0.988059	0.0119406	2.593891
2514	-1284.321	-1500.674	216.3531	0.9522598	0.598427	0.401573	2.902706
2520	-1274.605	-1490.988	216.3823	0.9046688	0.623928	0.376072	2.913835
2526	-1274.352	-1490.734	216.3823	0.9046688	0.659504	0.340496	2.913835
2532	-1285.808	-1502.788	216.98	1.090094	0.991756	0.00824371	2.431807
2538	-1265.917	-1483.197	217.2799	1.160429	0.991257	0.00874305	2.195602
2544	-1278.063	-1495.964	217.9019	1.150513	0.592877	0.407123	1.786457
2550	-1272.768	-1490.924	218.1553	1.372684	0.607176	0.392824	1.441362
2556	-1269.954	-1487.454	217.5003	1.204095	0.585968	0.414032	2.022534
2562	-1257.951	-1474.737	216.7859	1.140049	0.656448	0.343552	2.522123
2568	-1265.211	-1482.265	217.0542	1.109473	0.656448	0.343552	2.372755
2574	-1263.768	-1479.613	215.8447	1.055093	0.995949	0.00405097	3.145678
2580	-1268.1	-1484.192	216.0926	1.073093	0.998467	0.00153339	2.986795
2586	-1274.243	-1490.343	216.0994	1.146824	0.998733	0.00126661	2.93838
2592	-1286.298	-1501.056	214.7582	0.8760093	0.997308	0.00269206	3.883849
2598	-1277.833	-1493.451	215.6177	0.806274	0.997505	0.00249515	3.426291
2604	-1268.084	-1481.855	213.7711	0.7086377	0.996251	0.00374941	4.539072
2610	-1273.475	-1486.939	213.4645	0.6618233	0.99888	0.00111971	4.737089
2616	-1275.013	-1487.898	212.8844	0.6558873	0.992234	0.00776558	5.063467
2622	-1269.905	-1484.169	214.2649	0.6423414	0.992278	0.00772174	4.298027
2628	-1272.745	-1487.106	214.3619	0.7451259	0.990597	0.00940257	4.184789
2634	-1264.625	-1482.827	218.2015	1.316594	0.642269	0.357731	1.448904
2640	-1259.353	-1477.452	218.0992	1.344919	0.600671	0.399329	1.504836
2646	-1267.562	-1485.649	218.087	1.357101	0.600671	0.399329	1.504836
2652	-1267.745	-1483.848	216.1034	0.8745774	0.98182	0.0181798	3.099155
2658	-1261.024	-1476.884	215.8601	0.9821208	0.984979	0.0150211	3.179864
2664	-1261.236	-1475.625	214.3893	0.664256	0.988687	0.0113129	4.215095
2670	-1259.636	-1474.211	214.5748	0.7405562	0.996222	0.00377753	4.066254
2676	-1266.233	-1481.31	215.0776	0.8776952	0.994368	0.00563228	3.698952
2682	-1265.632	-1481.654	216.0222	1.030022	0.996182	0.00381755	3.054802
2688	-1276.616	-1493.509	216.8924	1.109405	0.996382	0.00361831	2.474736
2694	-1267.572	-1484.381	216.8097	1.192133	0.989374	0.010626	2.474736
2700	-1255.441	-1473.089	217.6488	1.299641	0.969899	0.0301005	1.858147
2706	-1259.514	-1476.745	217.2311	1.219205	0.981326	0.0186739	2.18914
2712	-1258.998	-1477.129	218.1312	1.352426	0.993905	0.00609536	1.475152
2718	-1271.592	-1489.486	217.8938	1.503259	0.991024	0.0089756	1.539884
2724	-1265.307	-1483.449	218.142	1.416888	0.99453	0.00547045	1.417593
2730	-1268.108	-1486.024	217.9167	1.491001	0.98861	0.0113897	1.532013
2736	-1274.269	-1492.413	218.1434	1.491001	0.988145	0.0118552	1.358606
2742	-1279.343	-1497.215	217.8719	1.503563	0.958894	0.0411057	1.555837
2748	-1283.199	-1501.27	218.0711	1.503563	0.942851	0.0571485	1.405421
2754	-1275.153	-1493.245	218.0919	1.456753	0.94975	0.0502496	1.425496
2760	-1274.973	-1492.632	217.6592	1.377121	0.94975	0.0502496	1.797637
2766	-1267.771	-1485.936	218.1649	1.377121	0.98945	0.0105495	1.43063
2772	-1265.336	-1483.455	218.1185	1.438787	0.988102	0.0118976	1.418843
2778	-1286.117	-1503.487	217.3705	1.515238	0.988102	0.0118976	1.900822
2784	-1271.219	-1489.623	218.4035	1.449611	0.990899	0.00910076	1.17789
2790	-1275.452	-1493.795	218.3429	1.449611	0.986694	0.0133063	1.22965
2796	-1287.336	-1504.666	217.3299	1.22817	0.987537	0.012463	2.119023
2802	-1287.66	-1505.352	217.692	1.171689	0.995579	0.00442126	1.915753
2808	-1278.854	-1496.425	217.5702	1.210229	0.988618	0.0113822	1.971842
2814	-1289.639	-1507.35	217.7112	1.206796	0.99648	0.00352026	1.878883
2820	-1259.861	-1475.713	215.8519	1.078384	0.956169	0.0438312	3.127569
2826	-1265.421	-1481.957	216.5361	1.040523	0.956169	0.0438312	2.737817
2832	-1257.583	-1474.553	216.9697	1.22628	0.970001	0.0299992	2.35228
2838	-1254.391	-1470.496	216.1048	1.169207	0.990382	0.00961794	2.921622
2844	-1255.379	-1472.229	216.8506	1.117023	0.985098	0.0149024	2.496114
2850	-1278.755	-1496.171	217.4159	1.195369	0.935705	0.0642955	2.084062
2856	-1274.055	-1490.86	216.8048	1.006584	0.893595	0.106405	2.593341
2862	-1276.136	-1491.665	215.5294	0.9188363	0.893595	0.106405	3.412106
2868	-1270.857	-1487.357	216.5001	1.078888	0.990051	0.00994897	2.73638
2874	-1259.905	-1476.495	216.5901	1.091563	0.988089	0.0119107	2.6734
2880	-1259.52	-1475.785	216.265	0.8551126	0.985223	0.014777	3.014193
2886	-1270.309	-1487.181	216.8718	1.094481	0.996721	0.00327929	2.496935
2892	-1273.712	-1490.556	216.8433	1.010804	0.995903	0.00409736	2.566855
2898	-1252.551	-1469.748	217.197	1.09836	0.993737	0.00626323	2.288951
2904	-1265.623	-1483.246	217.6229	1.506106	0.995699	0.00430101	1.732958
2910	-1271.445	-1487.373	215.9284	1.069048	0.966838	0.033162	3.087513
2916	-1262.144	-1480.615	218.4711	1.635066	0.967338	0.032662	0.9368991
2922	-1267.838	-1486.228	218.3903	1.789023	0.992308	0.00769203	0.8540296
2928	-1264.717	-1483.131	218.4144	1.873937	0.995238	0.00476171	0.7001658
2934	-1257.482	-1475.837	218.3547	1.971948	0.997047	0.00295313	0.6211648
2940	-1257.534	-1475.892	218.3576	1.990105	0.995282	0.00471767	0.5475503
2946	-1263.043	-1481.44	218.3977	1.918803	0.996581	0.00341927	0.6451804
2952	-1273.774	-1491.709	217.9349	1.346511	0.997268	0.00273161	1.624407
2958	-1281.332	-1498.726	217.394	1.218701	0.998961	0.00103872	2.083162
2964	-1287.14	-1505.488	218.3477	1.810788	0.996413	0.00358671	0.8786665
2970	-1278.731	-1497.167	218.4359	1.700002	0.965847	0.0341527	0.9043616
2976	-1276.63	-1494.964	218.3337	1.742967	0.965799	0.0342013	0.9679797
2982	-1275.285	-1493.736	218.4517	1.742967	0.965799	0.0342013	0.8351441
2988	-1269.136	-1487.467	218.3315	1.828755	0.974979	0.0250213	0.8765057
2994	-1265.046	-1482.719	217.6733	1.252658	0.997469	0.00253104	1.873455
3000	-1283.643	-1500.529	216.8868	1.124635	0.996761	0.00323943	2.468674
3006	-1261.264	-1478.757	217.493	1.312329	0.965501	0.0344987	1.955113
3012	-1274.417	-1492.617	218.2004	1.482171	0.969453	0.0305475	1.320112
3018	-1271.954	-1490.178	218.224	1.49222	0.969711	0.0302887	1.29289
3024	-1267.672	-1484.92	217.2486	1.215067	0.962201	0.037799	2.180512
3030	-1272.992	-1490.585	217.593	1.305276	0.935755	0.0642454	1.892336
3036	-1268.235	-1485.963	217.7288	1.281904	0.935755	0.0642454	1.815353
3042	-1267.564	-1485.618	218.0547	1.352964	0.960526	0.0394744	1.53205
3048	-1256.221	-1474.049	217.8278	1.398907	0.963346	0.0366544	1.663732
3054	-1254.31	-1472.029	217.7193	1.296697	0.977951	0.0220492	1.811718
3060	-1271.126	-1487.544	216.4177	1.019775	0.99123	0.00877044	2.822689
3066	-1258.891	-1474.828	215.9371	1.012589	0.985448	0.0145519	3.116
3072	-1264.159	-1481.162	217.0031	1.0986	0.991977	0.00802323	2.411938
3078	-1261.237	-1478.174	216.9368	1.135324	0.996252	0.0037477	2.430529
3084	-1265.314	-1482.092	216.7784	1.050187	0.99633	0.00366972	2.582697
3090	-1271.184	-1488.02	216.8359	1.182879	0.994677	0.0053229	2.464092
3096	-1290.776	-1504.888	214.112	1.004228	0.994677	0.0053229	4.179559
3102	-1273.741	-1491.442	217.7009	1.328623	0.993439	0.0065615	1.80236
3108	-1264.747	-1482.124	217.3766	1.249078	0.990734	0.00926561	2.074626
3114	-1273.832	-1491.336	217.5044	1.302561	0.992697	0.00730263	1.954014
3120	-1263.027	-1479.99	216.9624	1.216049	0.997122	0.00287822	2.363372
3126	-1259.82	-1476.375	216.5553	1.142315	0.998186	0.00181403	2.663599
3132	-1272.124	-1488.357	216.2337	1.226708	0.997603	0.0023967	2.80871
3138	-1264.982	-1480.519	215.5364	1.031108	0.998219	0.00178135	3.342122
3144	-1263.554	-1479.45	215.8954	0.9467335	0.993813	0.00618689	3.179929
3150	-1275.562	-1491.841	216.279	0.9982408	0.996632	0.00336753	2.919648
3156	-1263.31	-1479.051	215.7412	0.90465	0.961865	0.0381355	3.295996
3162	-1252.384	-1467.042	214.6577	0.8865869	0.976572	0.0234277	3.935432
3168	-1256.666	-1471.214	214.5476	0.7938487	0.965939	0.0340609	4.051359
3174	-1263.741	-1479.087	215.3456	0.9121981	0.965939	0.0340609	3.523343
3180	-1264.351	-1479.08	214.7297	0.8210261	0.978538	0.0214622	3.93174
3186	-1260.335	-1475.96	215.6258	0.9929085	0.994603	0.00539747	3.311974
3192	-1256.221	-1473.885	217.6638	1.35855	0.990242	0.00975774	1.807323
3198	-1268.192	-1486.187	217.9949	1.464571	0.991696	0.00830374	1.493332
3204	-1270.073	-1487.944	217.871	1.447777	0.994195	0.00580452	1.597313
3210	-1262.246	-1478.279	216.0327	0.8640396	0.998093	0.00190711	3.147496
3216	-1251.98	-1468.467	216.4861	1.033698	0.999632	0.000367557	2.772535
3222	-1254.212	-1471.724	217.5116	1.234855	0.999324	0.000676011	1.99451
3228	-1262.146	-1478.949	216.8031	1.289755	0.999375	0.000624705	2.417525
3234	-1271.36	-1487.297	215.9364	1.059041	0.998959	0.00104101	3.088717
3240	-1267.706	-1482.947	215.2413	0.9311232	0.998358	0.00164199	3.573089
3246	-1260.88	-1476.503	215.6232	0.7916373	0.998162	0.00183837	3.431652
3252	-1274.876	-1491.166	216.2899	0.9977721	0.998341	0.00165875	2.913366
3258	-1275.975	-1492.012	216.0367	0.8634077	0.997921	0.00207938	3.145492
3264	-1274.954	-1492.769	217.8149	1.57252	0.9979	0.00210019	1.547005
3270	-1274.209	-1492.4	218.1915	1.514157	0.996424	0.00357602	1.3015
3276	-1278.013	-1495.961	217.948	1.450136	0.983814	0.016186	1.539073
3282	-1263.176	-1481.11	217.9334	1.439081	0.9949	0.00509969	1.558001
3288	-1270.268	-1487.479	217.2114	1.113483	0.975679	0.0243205	2.26998
3294	-1260.65	-1478.099	217.4489	1.244096	0.981127	0.018873	2.030078
3300	-1260.161	-1476.752	216.5913	1.184088	0.990951	0.00904898	2.61564
3306	-1270.702	-1487.035	216.3331	0.8934582	0.979481	0.0205186	2.9502
3312	-1262.473	-1477.928	215.4549	1.007284	0.99653	0.00347012	3.403946
3318	-1258.87	-1474.879	216.0085	0.9969878	0.996726	0.00327428	3.082709
3324	-1271.658	-1487.555	215.8966	1.122977	0.987368	0.0126318	3.074313
3330	-1278.426	-1495.365	216.9393	1.128619	0.992857	0.00714261	2.433179
3336	-1268.6	-1484.758	216.1585	1.106023	0.984529	0.0154707	2.927374
3342	-1269.826	-1486.071	216.2446	1.019905	0.98318	0.0168201	2.927374
3348	-1267.108	-1484.635	217.5271	1.205427	0.992754	0.00724641	2.003808
3354	-1270.723	-1488.69	217.9672	1.321849	0.971518	0.0284816	1.618924
3360	-1256.758	-1474.292	217.5333	1.224201	0.979496	0.0205038	1.98714
3366	-1264.024	-1481.754	217.7301	1.406758	0.989185	0.0108155	1.727441
3372	-1265.311	-1482.943	217.632	1.287077	0.984065	0.0159346	1.878198
3378	-1262.044	-1479.221	217.178	1.202191	0.989416	0.0105842	2.234481
3384	-1266.098	-1483.087	216.9889	1.050776	0.993058	0.00694215	2.450995
3390	-1262.705	-1480.455	217.7493	1.212333	0.993073	0.0069268	1.8491
3396	-1266.003	-1482.69	216.6861	1.168408	0.995513	0.00448702	2.566571
3402	-1266.115	-1483.082	216.967	1.236602	0.996293	0.00370656	2.347408
3408	-1267.215	-1484.507	217.2923	1.215101	0.998419	0.00158116	2.152085
3414	-1258.889	-1476.411	217.5218	1.144011	0.989689	0.0103106	2.048086
3420	-1260.167	-1477.19	217.023	1.211962	0.984185	0.0158152	2.327461
3426	-1256.683	-1474.125	217.4425	1.175656	0.991211	0.00878929	2.079537
3432	-1261.893	-1479.046	217.1532	1.175656	0.997493	0.0025069	2.267461
3438	-1258.117	-1474.628	216.5117	0.9956083	0.9966	0.00339999	2.780179
3444	-1258.651	-1474.777	216.1255	1.028795	0.99691	0.00309005	2.993679
3450	-1259.312	-1475.658	216.3455	0.9485347	0.961867	0.0381325	2.909532
3456	-1263.671	-1480.068	216.3968	1.075992	0.983331	0.0166687	2.801178
3462	-1259.26	-1476.132	216.8719	1.207349	0.993176	0.00682439	2.426054
3468	-1262.634	-1479.373	216.7391	1.195831	0.998358	0.00164209	2.516542
3474	-1273.871	-1490.484	216.6132	1.127108	0.999429	0.000570752	2.637297
3480	-1268.17	-1484.656	216.4864	1.134215	0.99927	0.000730229	2.710921
3486	-1262.696	-1479.321	216.6258	0.9768151	0.999663	0.000336771	2.721929
3492	-1262.391	-1478.538	216.1469	0.9281606	0.999663	0.000336771	3.041132
3498	-1269.083	-1484.664	215.5805	1.013604	0.999241	0.000759027	3.326466
3504	-1263.322	-1479.94	216.6185	1.107396	0.998438	0.00156177	2.646166
3510	-1259.923	-1476.558	216.6349	1.091051	0.997903	0.00209738	2.646166
3516	-1265.777	-1482.446	216.6692	1.056677	0.997802	0.00219785	2.646166
3522	-1260.832	-1478.332	217.5001	1.216892	0.995	0.00500029	2.014193
3528	-1248.911	-1466.055	217.144	1.216575	0.998797	0.0012029	2.247078
3534	-1254.889	-1471.423	216.5336	1.001068	0.999272	0.000728082	2.763489
3540	-1270.28	-1487.114	216.8332	1.085423	0.999354	0.000646388	2.526701
3546	-1259.84	-1475.179	215.3387	0.9342534	0.998377	0.00162341	3.514567
3552	-1266.244	-1481.734	215.4897	0.783212	0.996736	0.00326351	3.514567
3558	-1257.212	-1473.703	216.4918	1.036083	0.997689	0.00231083	2.767608
3564	-1264.587	-1480.332	215.7448	0.9425102	0.995892	0.00410836	3.271525
3570	-1268.76	-1485.341	216.5816	1.00814	0.983663	0.0163372	2.729818
3576	-1265.525	-1480.364	214.8386	0.75851	0.991668	0.0083316	3.905131
3582	-1262.103	-1477.766	215.6626	0.9050482	0.993049	0.00695119	3.342031
3588	-1269.22	-1485.965	216.7449	1.01906	0.998837	0.00116275	2.622658
3594	-1264.794	-1481.529	216.7353	1.123786	0.996699	0.00330088	2.563743
3600	-1261.545	-1477.8	216.2546	0.922405	0.988495	0.0115052	2.979999
3606	-1270.908	-1486.869	215.9615	1.047479	0.995053	0.00494655	3.080615
3612	-1265.057	-1481.45	216.3928	1.009274	0.980964	0.0190365	2.844137
3618	-1264.554	-1479.67	215.116	0.9268812	0.993989	0.00601056	3.648221
3624	-1263.089	-1478.765	215.6764	0.8947707	0.996368	0.00363226	3.339942
3630	-1269.219	-1485.084	215.8653	0.8102077	0.9886	0.0114004	3.278484
3636	-1269.035	-1486.046	217.0116	1.116291	0.989805	0.0101946	2.395387
3642	-1263.782	-1478.826	215.044	0.7770084	0.990166	0.00983428	3.776452
3648	-1264.407	-1479.465	215.0579	0.8483422	0.997816	0.00218406	3.727295
3654	-1273.819	-1490.642	216.8232	1.120073	0.998729	0.00127087	2.511302
3660	-1271.737	-1486.895	215.1578	1.039612	0.996405	0.00359504	3.558549
3666	-1272.448	-1487.855	215.4066	0.9941726	0.996988	0.00301163	3.4399
3672	-1269.382	-1485.363	215.9808	0.9109524	0.975146	0.0248541	3.150436
3678	-1272.535	-1487.234	214.6991	0.9372395	0.955984	0.0440162	3.882657
3684	-1267.256	-1482.879	215.6225	0.8514522	0.968243	0.0317567	3.397049
3690	-1264.663	-1481.094	216.4315	1.283182	0.974417	0.0255834	2.653102
3696	-1270.822	-1486.453	215.6316	1.112593	0.95824	0.0417602	3.237938
3702	-1265.035	-1479.065	214.0304	0.6982054	0.95824	0.0417602	4.39892
3708	-1254.301	-1469.539	215.2377	0.8949248	0.98123	0.0187698	3.596162
3714	-1250.639	-1466.358	215.7185	0.92243	0.988517	0.0114835	3.298898
3720	-1257.738	-1473.377	215.6388	0.8153666	0.983361	0.0166392	3.408606
3726	-1261.021	-1476.958	215.9367	1.004509	0.992504	0.00749598	3.121034
3732	-1267.87	-1483.796	215.9263	1.116108	0.997887	0.00211342	3.060689
3738	-1270.969	-1487.191	216.2221	1.027052	0.989761	0.0102393	2.936594
3744	-1268.678	-1484.708	216.0301	1.105637	0.982627	0.0173727	3.004822
3750	-1264.804	-1481.513	216.7089	1.002812	0.993421	0.00657879	2.654908
3756	-1263.053	-1479.347	216.2937	0.9989122	0.996593	0.00340675	2.910408
3762	-1257.933	-1474.216	216.2823	0.96968	0.996339	0.00366121	2.93488
3768	-1265.641	-1481.882	216.2413	1.010696	0.996662	0.00333768	2.93488
3774	-1265.749	-1481.067	215.3189	1.024735	0.994821	0.00517866	3.473291
3780	-1265.006	-1481.231	216.2259	0.9487557	0.990005	0.00999546	2.981461
3786	-1263.53	-1478.974	215.4434	0.9399432	0.993347	0.00665291	3.450101
3792	-1260.108	-1476.944	216.8366	1.121168	0.994191	0.00580858	2.502305
3798	-1257.483	-1474.792	217.3095	1.229245	0.994965	0.0050353	2.131616
3804	-1248.545	-1465.854	217.3095	1.229245	0.994965	0.0050353	2.131616
